,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
1,0.09500000000000001,0.3477898169151024,-72.23101386584834,0.5046767878211494,0.24338212309055637,1.1121320343559642,138.0,168.02631578947367,218.0
2,13.505000000000003,4.14669748735646,19.453791402998466,7.742243908043349,4.804497808734572,72.45026150513164,137.0,197.7748981858571,255.0
3,0.05000000000000001,0.25231325220201606,36.27321064377818,0.3059493074658635,0.21306107401672067,0.7414213562373096,137.0,151.7,186.0
4,0.4150000000000001,0.7269074295019227,-68.89578681453749,0.9862642598303841,0.6066407168126307,3.100304832720494,137.0,186.85542168674698,255.0
5,0.21250000000000005,0.5201570947860099,48.64745654428337,0.7616684752594521,0.4261514735779048,1.9760407640085653,138.0,194.87058823529412,255.0
6,15.580000000000004,4.453882812442851,61.516065760685905,8.650625051938745,3.925040584945551,86.21391770309006,137.0,196.46919127086008,255.0
7,0.24000000000000005,0.5527906391541368,71.45989657618527,1.1619068833592383,0.33640279256698513,2.593198051533946,141.0,183.48958333333334,254.0
8,0.12750000000000003,0.4029119531035698,-5.8009407679726,0.6092275484356146,0.2860175497211122,1.4242640687119286,138.0,160.76470588235293,188.0
9,0.21500000000000005,0.5232078956954491,-47.37665413431763,0.6092513015468656,0.5276584614008858,1.9949747468305834,137.0,181.7325581395349,255.0
10,0.2700000000000001,0.5863230142835039,59.482193925362886,0.9790383753461452,0.5181436920996729,2.9417261889578032,137.0,176.32407407407408,255.0
11,0.015000000000000003,0.1381976597885342,82.14605054680055,0.16329931618554522,0.1,0.30000000000000004,147.0,168.0,193.0
12,192.47750000000005,15.654710616033832,72.80130882167514,36.60400623789345,14.276531173822782,968.9641733139812,137.0,197.15753789403956,255.0
13,0.035,0.21110041228223764,-75.60963455070511,0.2724676832948657,0.1572925726048864,0.5707106781186548,137.0,162.0,199.0
14,0.7800000000000001,0.9965574970333759,3.740119241600105,1.5403693430406085,0.9055148039630199,5.550609665440987,137.0,169.5352564102564,250.0
15,0.09000000000000002,0.3385137501286538,21.459330558850368,0.4070973250275682,0.29209784434577385,1.0414213562373096,139.0,184.69444444444446,245.0
16,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,137.0,149.66666666666666,172.0
17,0.04000000000000001,0.22567583341910252,82.14605054680055,0.458257569495584,0.1,0.8,138.0,156.3125,209.0
18,0.015000000000000003,0.1381976597885342,82.14605054680055,0.16329931618554522,0.1,0.30000000000000004,139.0,158.5,174.0
19,0.11750000000000002,0.3867888913947525,-29.67526640478407,0.45161280858473174,0.3635405901202644,1.2828427124746191,137.0,164.70212765957447,208.0
20,0.09500000000000001,0.3477898169151024,74.0716810811124,0.5157596432993136,0.2566085462770781,1.2828427124746191,138.0,173.92105263157896,250.0
21,0.015000000000000003,0.1381976597885342,82.14605054680055,0.16329931618554522,0.1,0.30000000000000004,146.0,165.66666666666666,177.0
22,1.0250000000000001,1.1423968370726267,-41.747237805769274,1.867016916985827,1.0562042995316105,7.474873734152917,137.0,178.0,255.0
23,0.025000000000000005,0.17841241161527713,82.14605054680055,0.28284271247461906,0.1,0.5,137.0,141.3,147.0
24,0.7050000000000002,0.9474354220939228,59.14940739879005,1.5457783412941972,0.9284294374886972,5.159188309203678,137.0,179.0531914893617,253.0
